code,level,parent_code,full_name,display_name
4313036000,3,4313000000,충청북도 충주시 노은면,노은면
4313037000,3,4313000000,충청북도 충주시 앙성면,앙성면
4313038500,3,4313000000,충청북도 충주시 중앙탑면,중앙탑면
4313039000,3,4313000000,충청북도 충주시 금가면,금가면
4313040000,3,4313000000,충청북도 충주시 동량면,동량면
4313041000,3,4313000000,충청북도 충주시 산척면,산척면
4313042000,3,4313000000,충청북도 충주시 엄정면,엄정면
4313043000,3,4313000000,충청북도 충주시 소태면,소태면
4315000000,2,4300000000,충청북도 제천시,제천시
4315010100,3,4315000000,충청북도 제천시 의림동,의림동
4315010200,3,4315000000,충청북도 제천시 서부동,서부동
4315010300,3,4315000000,충청북도 제천시 동현동,동현동
4315010400,3,4315000000,충청북도 제천시 남천동,남천동
4315010500,3,4315000000,충청북도 제천시 교동,교동
4315010600,3,4315000000,충청북도 제천시 중앙로1가,중앙로1가
4315010700,3,4315000000,충청북도 제천시 중앙로2가,중앙로2가
4315010800,3,4315000000,충청북도 제천시 명동,명동
4315010900,3,4315000000,충청북도 제천시 화산동,화산동
4315011000,3,4315000000,충청북도 제천시 영천동,영천동
4315011100,3,4315000000,충청북도 제천시 하소동,하소동
4315011200,3,4315000000,충청북도 제천시 신월동,신월동
4315011300,3,4315000000,충청북도 제천시 청전동,청전동
4315011400,3,4315000000,충청북도 제천시 모산동,모산동
4315011500,3,4315000000,충청북도 제천시 고암동,고암동
4315011600,3,4315000000,충청북도 제천시 장락동,장락동
4315011700,3,4315000000,충청북도 제천시 흑석동,흑석동
4315011800,3,4315000000,충청북도 제천시 두학동,두학동
4315011900,3,4315000000,충청북도 제천시 고명동,고명동
4315012000,3,4315000000,충청북도 제천시 신백동,신백동
4315012100,3,4315000000,충청북도 제천시 강제동,강제동
4315012200,3,4315000000,충청북도 제천시 명지동,명지동
4315012300,3,4315000000,충청북도 제천시 산곡동,산곡동
4315012400,3,4315000000,충청북도 제천시 왕암동,왕암동
4315012500,3,4315000000,충청북도 제천시 천남동,천남동
4315012600,3,4315000000,충청북도 제천시 신동,신동
4315012700,3,4315000000,충청북도 제천시 자작동,자작동
4315012800,3,4315000000,충청북도 제천시 대랑동,대랑동
4315025000,3,4315000000,충청북도 제천시 봉양읍,봉양읍
4315031000,3,4315000000,충청북도 제천시 금성면,금성면
4315032000,3,4315000000,충청북도 제천시 청풍면,청풍면
4315033000,3,4315000000,충청북도 제천시 수산면,수산면
4315034000,3,4315000000,충청북도 제천시 덕산면,덕산면
4315035000,3,4315000000,충청북도 제천시 한수면,한수면
4315036000,3,4315000000,충청북도 제천시 백운면,백운면
4315038000,3,4315000000,충청북도 제천시 송학면,송학면
4372000000,2,4300000000,충청북도 보은군,보은군
4372025000,3,4372000000,충청북도 보은군 보은읍,보은읍
4372031500,3,4372000000,충청북도 보은군 속리산면,속리산면
4372032500,3,4372000000,충청북도 보은군 장안면,장안면
4372033000,3,4372000000,충청북도 보은군 마로면,마로면
4372034000,3,4372000000,충청북도 보은군 탄부면,탄부면
4372035000,3,4372000000,충청북도 보은군 삼승면,삼승면
4372036000,3,4372000000,충청북도 보은군 수한면,수한면
4372037000,3,4372000000,충청북도 보은군 회남면,회남면
4372038500,3,4372000000,충청북도 보은군 회인면,회인면
4372039000,3,4372000000,충청북도 보은군 내북면,내북면
4372040000,3,4372000000,충청북도 보은군 산외면,산외면
4373000000,2,4300000000,충청북도 옥천군,옥천군
4373025000,3,4373000000,충청북도 옥천군 옥천읍,옥천읍
4373031000,3,4373000000,충청북도 옥천군 동이면,동이면
4373032000,3,4373000000,충청북도 옥천군 안남면,안남면
4373033000,3,4373000000,충청북도 옥천군 안내면,안내면
4373034000,3,4373000000,충청북도 옥천군 청성면,청성면
4373035000,3,4373000000,충청북도 옥천군 청산면,청산면
4373036000,3,4373000000,충청북도 옥천군 이원면,이원면
4373037000,3,4373000000,충청북도 옥천군 군서면,군서면
4373038000,3,4373000000,충청북도 옥천군 군북면,군북면
4374000000,2,4300000000,충청북도 영동군,영동군
4374025000,3,4374000000,충청북도 영동군 영동읍,영동읍
4374031000,3,4374000000,충청북도 영동군 용산면,용산면
4374032000,3,4374000000,충청북도 영동군 황간면,황간면
4374033500,3,4374000000,충청북도 영동군 추풍령면,추풍령면
4374034000,3,4374000000,충청북도 영동군 매곡면,매곡면
4374035000,3,4374000000,충청북도 영동군 상촌면,상촌면
4374036000,3,4374000000,충청북도 영동군 양강면,양강면
4374037000,3,4374000000,충청북도 영동군 용화면,용화면
4374038000,3,4374000000,충청북도 영동군 학산면,학산면
4374039000,3,4374000000,충청북도 영동군 양산면,양산면
4374040000,3,4374000000,충청북도 영동군 심천면,심천면
4374500000,2,4300000000,충청북도 증평군,증평군
4374525000,3,4374500000,충청북도 증평군 증평읍,증평읍
4374531000,3,4374500000,충청북도 증평군 도안면,도안면
4375000000,2,4300000000,충청북도 진천군,진천군
4375025000,3,4375000000,충청북도 진천군 진천읍,진천읍
4375025300,3,4375000000,충청북도 진천군 덕산읍,덕산읍
4375032000,3,4375000000,충청북도 진천군 초평면,초평면
4375033000,3,4375000000,충청북도 진천군 문백면,문백면
4375034000,3,4375000000,충청북도 진천군 백곡면,백곡면
4375035000,3,4375000000,충청북도 진천군 이월면,이월면
4375037000,3,4375000000,충청북도 진천군 광혜원면,광혜원면
4376000000,2,4300000000,충청북도 괴산군,괴산군
4376025000,3,4376000000,충청북도 괴산군 괴산읍,괴산읍
4376031000,3,4376000000,충청북도 괴산군 감물면,감물면
4376032000,3,4376000000,충청북도 괴산군 장연면,장연면
4376033000,3,4376000000,충청북도 괴산군 연풍면,연풍면
4376034000,3,4376000000,충청북도 괴산군 칠성면,칠성면
4376035000,3,4376000000,충청북도 괴산군 문광면,문광면
4376036000,3,4376000000,충청북도 괴산군 청천면,청천면
4376037000,3,4376000000,충청북도 괴산군 청안면,청안면
4376039000,3,4376000000,충청북도 괴산군 사리면,사리면
4376040000,3,4376000000,충청북도 괴산군 소수면,소수면
4376041000,3,4376000000,충청북도 괴산군 불정면,불정면
4377000000,2,4300000000,충청북도 음성군,음성군
4377025000,3,4377000000,충청북도 음성군 음성읍,음성읍
4377025300,3,4377000000,충청북도 음성군 금왕읍,금왕읍
4377025600,3,4377000000,충청북도 음성군 대소읍,대소읍
4377031000,3,4377000000,충청북도 음성군 소이면,소이면
4377032000,3,4377000000,충청북도 음성군 원남면,원남면
4377033000,3,4377000000,충청북도 음성군 맹동면,맹동면
4377035000,3,4377000000,충청북도 음성군 삼성면,삼성면
4377036000,3,4377000000,충청북도 음성군 생극면,생극면
4377037000,3,4377000000,충청북도 음성군 감곡면,감곡면
4380000000,2,4300000000,충청북도 단양군,단양군
4380025000,3,4380000000,충청북도 단양군 단양읍,단양읍
4380025300,3,4380000000,충청북도 단양군 매포읍,매포읍
4380031000,3,4380000000,충청북도 단양군 대강면,대강면
4380032000,3,4380000000,충청북도 단양군 가곡면,가곡면
4380033000,3,4380000000,충청북도 단양군 영춘면,영춘면
4380034000,3,4380000000,충청북도 단양군 어상천면,어상천면
4380035000,3,4380000000,충청북도 단양군 적성면,적성면
4380036000,3,4380000000,충청북도 단양군 단성면,단성면
4400000000,1,,충청남도,충청남도
4413100000,2,4400000000,충청남도 천안시 동남구,천안시 동남구
4413110100,3,4413100000,충청남도 천안시 동남구 대흥동,대흥동
4413110200,3,4413100000,충청남도 천안시 동남구 성황동,성황동
4413110300,3,4413100000,충청남도 천안시 동남구 문화동,문화동
4413110400,3,4413100000,충청남도 천안시 동남구 사직동,사직동
4413110500,3,4413100000,충청남도 천안시 동남구 영성동,영성동
4413110600,3,4413100000,충청남도 천안시 동남구 오룡동,오룡동
4413110700,3,4413100000,충청남도 천안시 동남구 원성동,원성동
4413110800,3,4413100000,충청남도 천안시 동남구 구성동,구성동
4413110900,3,4413100000,충청남도 천안시 동남구 청수동,청수동
4413111000,3,4413100000,충청남도 천안시 동남구 삼룡동,삼룡동
4413111100,3,4413100000,충청남도 천안시 동남구 청당동,청당동
4413111200,3,4413100000,충청남도 천안시 동남구 유량동,유량동
4413111300,3,4413100000,충청남도 천안시 동남구 봉명동,봉명동
4413111400,3,4413100000,충청남도 천안시 동남구 다가동,다가동
4413111500,3,4413100000,충청남도 천안시 동남구 용곡동,용곡동
4413111600,3,4413100000,충청남도 천안시 동남구 신방동,신방동
4413111700,3,4413100000,충청남도 천안시 동남구 쌍용동,쌍용동
4413111800,3,4413100000,충청남도 천안시 동남구 신부동,신부동
4413111900,3,4413100000,충청남도 천안시 동남구 안서동,안서동
4413112000,3,4413100000,충청남도 천안시 동남구 구룡동,구룡동
4413125000,3,4413100000,충청남도 천안시 동남구 목천읍,목천읍
4413131000,3,4413100000,충청남도 천안시 동남구 풍세면,풍세면
4413132000,3,4413100000,충청남도 천안시 동남구 광덕면,광덕면
4413133000,3,4413100000,충청남도 천안시 동남구 북면,북면
4413134000,3,4413100000,충청남도 천안시 동남구 성남면,성남면
4413135000,3,4413100000,충청남도 천안시 동남구 수신면,수신면
4413136000,3,4413100000,충청남도 천안시 동남구 병천면,병천면
4413137000,3,4413100000,충청남도 천안시 동남구 동면,동면
4413300000,2,4400000000,충청남도 천안시 서북구,천안시 서북구
4413310100,3,4413300000,충청남도 천안시 서북구 와촌동,와촌동
4413310200,3,4413300000,충청남도 천안시 서북구 성정동,성정동
4413310300,3,4413300000,충청남도 천안시 서북구 백석동,백석동
4413310400,3,4413300000,충청남도 천안시 서북구 두정동,두정동
4413310500,3,4413300000,충청남도 천안시 서북구 성성동,성성동
4413310600,3,4413300000,충청남도 천안시 서북구 차암동,차암동
4413310700,3,4413300000,충청남도 천안시 서북구 쌍용동,쌍용동
4413310800,3,4413300000,충청남도 천안시 서북구 불당동,불당동
4413310900,3,4413300000,충청남도 천안시 서북구 업성동,업성동
4413311000,3,4413300000,충청남도 천안시 서북구 신당동,신당동
4413311100,3,4413300000,충청남도 천안시 서북구 부대동,부대동
4413325000,3,4413300000,충청남도 천안시 서북구 성환읍,성환읍
4413325300,3,4413300000,충청남도 천안시 서북구 성거읍,성거읍
4413325600,3,4413300000,충청남도 천안시 서북구 직산읍,직산읍
4413331000,3,4413300000,충청남도 천안시 서북구 입장면,입장면
4415000000,2,4400000000,충청남도 공주시,공주시
4415010100,3,4415000000,충청남도 공주시 반죽동,반죽동
4415010200,3,4415000000,충청남도 공주시 봉황동,봉황동
4415010300,3,4415000000,충청남도 공주시 중학동,중학동
4415010400,3,4415000000,충청남도 공주시 중동,중동
4415010500,3,4415000000,충청남도 공주시 산성동,산성동
4415010600,3,4415000000,충청남도 공주시 교동,교동
4415010700,3,4415000000,충청남도 공주시 웅진동,웅진동
4415010800,3,4415000000,충청남도 공주시 금성동,금성동
4415010900,3,4415000000,충청남도 공주시 옥룡동,옥룡동
4415011000,3,4415000000,충청남도 공주시 금학동,금학동
4415011100,3,4415000000,충청남도 공주시 봉정동,봉정동
4415011200,3,4415000000,충청남도 공주시 주미동,주미동
4415011300,3,4415000000,충청남도 공주시 태봉동,태봉동
4415011400,3,4415000000,충청남도 공주시 오곡동,오곡동
4415011500,3,4415000000,충청남도 공주시 신기동,신기동
4415011600,3,4415000000,충청남도 공주시 소학동,소학동
4415011700,3,4415000000,충청남도 공주시 상왕동,상왕동
4415011800,3,4415000000,충청남도 공주시 무릉동,무릉동
4415011900,3,4415000000,충청남도 공주시 월송동,월송동
4415012000,3,4415000000,충청남도 공주시 신관동,신관동
4415012100,3,4415000000,충청남도 공주시 금흥동,금흥동
4415012200,3,4415000000,충청남도 공주시 쌍신동,쌍신동
4415012300,3,4415000000,충청남도 공주시 월미동,월미동
4415012400,3,4415000000,충청남도 공주시 검상동,검상동
4415012500,3,4415000000,충청남도 공주시 석장리동,석장리동
4415012600,3,4415000000,충청남도 공주시 송선동,송선동
4415012700,3,4415000000,충청남도 공주시 동현동,동현동
4415025000,3,4415000000,충청남도 공주시 유구읍,유구읍
4415031000,3,4415000000,충청남도 공주시 이인면,이인면
4415032000,3,4415000000,충청남도 공주시 탄천면,탄천면
4415033000,3,4415000000,충청남도 공주시 계룡면,계룡면
4415034000,3,4415000000,충청남도 공주시 반포면,반포면
4415036000,3,4415000000,충청남도 공주시 의당면,의당면
4415037000,3,4415000000,충청남도 공주시 정안면,정안면
4415038000,3,4415000000,충청남도 공주시 우성면,우성면
4415039000,3,4415000000,충청남도 공주시 사곡면,사곡면
4415040000,3,4415000000,충청남도 공주시 신풍면,신풍면
4418000000,2,4400000000,충청남도 보령시,보령시
4418010100,3,4418000000,충청남도 보령시 대천동,대천동
4418010200,3,4418000000,충청남도 보령시 죽정동,죽정동
4418010300,3,4418000000,충청남도 보령시 화산동,화산동
4418010400,3,4418000000,충청남도 보령시 동대동,동대동
4418010500,3,4418000000,충청남도 보령시 명천동,명천동
4418010600,3,4418000000,충청남도 보령시 궁촌동,궁촌동
4418010700,3,4418000000,충청남도 보령시 내항동,내항동
4418010800,3,4418000000,충청남도 보령시 남곡동,남곡동
4418010900,3,4418000000,충청남도 보령시 요암동,요암동
4418011000,3,4418000000,충청남도 보령시 신흑동,신흑동
4418025000,3,4418000000,충청남도 보령시 웅천읍,웅천읍
4418031000,3,4418000000,충청남도 보령시 주포면,주포면
4418032000,3,4418000000,충청남도 보령시 오천면,오천면
4418033000,3,4418000000,충청남도 보령시 천북면,천북면
4418034000,3,4418000000,충청남도 보령시 청소면,청소면
4418035000,3,4418000000,충청남도 보령시 청라면,청라면
4418036000,3,4418000000,충청남도 보령시 남포면,남포면
4418038000,3,4418000000,충청남도 보령시 주산면,주산면
4418039000,3,4418000000,충청남도 보령시 미산면,미산면
4418040000,3,4418000000,충청남도 보령시 성주면,성주면
4418041000,3,4418000000,충청남도 보령시 주교면,주교면
4420000000,2,4400000000,충청남도 아산시,아산시
4420010100,3,4420000000,충청남도 아산시 온천동,온천동
4420010200,3,4420000000,충청남도 아산시 실옥동,실옥동
4420010300,3,4420000000,충청남도 아산시 방축동,방축동
4420010400,3,4420000000,충청남도 아산시 기산동,기산동
4420010500,3,4420000000,충청남도 아산시 초사동,초사동
4420010600,3,4420000000,충청남도 아산시 신인동,신인동
4420010700,3,4420000000,충청남도 아산시 법곡동,법곡동
4420010800,3,4420000000,충청남도 아산시 장존동,장존동
4420010900,3,4420000000,충청남도 아산시 좌부동,좌부동
4420011000,3,4420000000,충청남도 아산시 읍내동,읍내동
4420011100,3,4420000000,충청남도 아산시 풍기동,풍기동
4420011200,3,4420000000,충청남도 아산시 용화동,용화동
4420011300,3,4420000000,충청남도 아산시 모종동,모종동
4420011400,3,4420000000,충청남도 아산시 권곡동,권곡동
4420011500,3,4420000000,충청남도 아산시 배미동,배미동
4420011600,3,4420000000,충청남도 아산시 득산동,득산동
4420011700,3,4420000000,충청남도 아산시 점양동,점양동
4420011800,3,4420000000,충청남도 아산시 신동,신동
4420011900,3,4420000000,충청남도 아산시 남동,남동
4420025000,3,4420000000,충청남도 아산시 염치읍,염치읍
4420025300,3,4420000000,충청남도 아산시 배방읍,배방읍
4420031000,3,4420000000,충청남도 아산시 송악면,송악면
4420033000,3,4420000000,충청남도 아산시 탕정면,탕정면
4420035000,3,4420000000,충청남도 아산시 음봉면,음봉면
4420036000,3,4420000000,충청남도 아산시 둔포면,둔포면
4420037000,3,4420000000,충청남도 아산시 영인면,영인면
4420038000,3,4420000000,충청남도 아산시 인주면,인주면
4420039000,3,4420000000,충청남도 아산시 선장면,선장면
4420040000,3,4420000000,충청남도 아산시 도고면,도고면
4420041000,3,4420000000,충청남도 아산시 신창면,신창면
4421000000,2,4400000000,충청남도 서산시,서산시
4421010100,3,4421000000,충청남도 서산시 읍내동,읍내동
4421010200,3,4421000000,충청남도 서산시 동문동,동문동
4421010300,3,4421000000,충청남도 서산시 갈산동,갈산동
4421010400,3,4421000000,충청남도 서산시 온석동,온석동
4421010500,3,4421000000,충청남도 서산시 잠홍동,잠홍동
4421010600,3,4421000000,충청남도 서산시 수석동,수석동
4421010700,3,4421000000,충청남도 서산시 석림동,석림동
4421010800,3,4421000000,충청남도 서산시 석남동,석남동
4421010900,3,4421000000,충청남도 서산시 예천동,예천동
4421011000,3,4421000000,충청남도 서산시 죽성동,죽성동
4421011100,3,4421000000,충청남도 서산시 양대동,양대동
4421011200,3,4421000000,충청남도 서산시 오남동,오남동
4421011300,3,4421000000,충청남도 서산시 장동,장동
4421011400,3,4421000000,충청남도 서산시 덕지천동,덕지천동
4421025000,3,4421000000,충청남도 서산시 대산읍,대산읍
4421031000,3,4421000000,충청남도 서산시 인지면,인지면
4421032000,3,4421000000,충청남도 서산시 부석면,부석면
4421033000,3,4421000000,충청남도 서산시 팔봉면,팔봉면
4421034000,3,4421000000,충청남도 서산시 지곡면,지곡면
4421036000,3,4421000000,충청남도 서산시 성연면,성연면
4421037000,3,4421000000,충청남도 서산시 음암면,음암면
4421038000,3,4421000000,충청남도 서산시 운산면,운산면
4421039000,3,4421000000,충청남도 서산시 해미면,해미면
4421040000,3,4421000000,충청남도 서산시 고북면,고북면
4423000000,2,4400000000,충청남도 논산시,논산시
4423010100,3,4423000000,충청남도 논산시 화지동,화지동
4423010200,3,4423000000,충청남도 논산시 반월동,반월동
4423010300,3,4423000000,충청남도 논산시 대교동,대교동
4423010400,3,4423000000,충청남도 논산시 부창동,부창동
4423010500,3,4423000000,충청남도 논산시 취암동,취암동
4423010600,3,4423000000,충청남도 논산시 등화동,등화동
4423010700,3,4423000000,충청남도 논산시 지산동,지산동
4423010800,3,4423000000,충청남도 논산시 덕지동,덕지동
4423010900,3,4423000000,충청남도 논산시 내동,내동
4423011000,3,4423000000,충청남도 논산시 강산동,강산동
4423011100,3,4423000000,충청남도 논산시 관촉동,관촉동
4423025000,3,4423000000,충청남도 논산시 강경읍,강경읍
4423025300,3,4423000000,충청남도 논산시 연무읍,연무읍
4423031000,3,4423000000,충청남도 논산시 성동면,성동면
4423032000,3,4423000000,충청남도 논산시 광석면,광석면
4423033000,3,4423000000,충청남도 논산시 노성면,노성면
4423034000,3,4423000000,충청남도 논산시 상월면,상월면
4423035000,3,4423000000,충청남도 논산시 부적면,부적면
4423036000,3,4423000000,충청남도 논산시 연산면,연산면
4423038000,3,4423000000,충청남도 논산시 벌곡면,벌곡면
4423039000,3,4423000000,충청남도 논산시 양촌면,양촌면
4423040000,3,4423000000,충청남도 논산시 가야곡면,가야곡면
4423041000,3,4423000000,충청남도 논산시 은진면,은진면
4423042000,3,4423000000,충청남도 논산시 채운면,채운면
4425000000,2,4400000000,충청남도 계룡시,계룡시
4425010100,3,4425000000,충청남도 계룡시 금암동,금암동
4425031000,3,4425000000,충청남도 계룡시 두마면,두마면
4425031500,3,4425000000,충청남도 계룡시 엄사면,엄사면
4425033000,3,4425000000,충청남도 계룡시 신도안면,신도안면
4427000000,2,4400000000,충청남도 당진시,당진시
4427010100,3,4427000000,충청남도 당진시 읍내동,읍내동
4427010200,3,4427000000,충청남도 당진시 채운동,채운동
4427010300,3,4427000000,충청남도 당진시 우두동,우두동
4427010400,3,4427000000,충청남도 당진시 원당동,원당동
4427010500,3,4427000000,충청남도 당진시 시곡동,시곡동
4427010600,3,4427000000,충청남도 당진시 수청동,수청동
4427010700,3,4427000000,충청남도 당진시 대덕동,대덕동
4427010800,3,4427000000,충청남도 당진시 행정동,행정동
4427010900,3,4427000000,충청남도 당진시 용연동,용연동
4427011000,3,4427000000,충청남도 당진시 사기소동,사기소동
4427011100,3,4427000000,충청남도 당진시 구룡동,구룡동
4427025000,3,4427000000,충청남도 당진시 합덕읍,합덕읍
4427025300,3,4427000000,충청남도 당진시 송악읍,송악읍
4427031000,3,4427000000,충청남도 당진시 고대면,고대면
4427032000,3,4427000000,충청남도 당진시 석문면,석문면
4427033000,3,4427000000,충청남도 당진시 대호지면,대호지면
4427034000,3,4427000000,충청남도 당진시 정미면,정미면
4427035000,3,4427000000,충청남도 당진시 면천면,면천면
4427036000,3,4427000000,충청남도 당진시 순성면,순성면
4427037000,3,4427000000,충청남도 당진시 우강면,우강면
4427038000,3,4427000000,충청남도 당진시 신평면,신평면
4427039000,3,4427000000,충청남도 당진시 송산면,송산면
4471000000,2,4400000000,충청남도 금산군,금산군
4471025000,3,4471000000,충청남도 금산군 금산읍,금산읍
4471031000,3,4471000000,충청남도 금산군 금성면,금성면
4471032000,3,4471000000,충청남도 금산군 제원면,제원면
4471033000,3,4471000000,충청남도 금산군 부리면,부리면
4471034000,3,4471000000,충청남도 금산군 군북면,군북면
4471035000,3,4471000000,충청남도 금산군 남일면,남일면
4471036000,3,4471000000,충청남도 금산군 남이면,남이면
4471037000,3,4471000000,충청남도 금산군 진산면,진산면
4471038000,3,4471000000,충청남도 금산군 복수면,복수면
4471039000,3,4471000000,충청남도 금산군 추부면,추부면
4476000000,2,4400000000,충청남도 부여군,부여군
4476025000,3,4476000000,충청남도 부여군 부여읍,부여읍
4476031000,3,4476000000,충청남도 부여군 규암면,규암면
4476032000,3,4476000000,충청남도 부여군 은산면,은산면
4476033000,3,4476000000,충청남도 부여군 외산면,외산면
4476034000,3,4476000000,충청남도 부여군 내산면,내산면
4476035000,3,4476000000,충청남도 부여군 구룡면,구룡면
4476036000,3,4476000000,충청남도 부여군 홍산면,홍산면
4476037000,3,4476000000,충청남도 부여군 옥산면,옥산면
4476038000,3,4476000000,충청남도 부여군 남면,남면
4476039000,3,4476000000,충청남도 부여군 충화면,충화면
4476040000,3,4476000000,충청남도 부여군 양화면,양화면
4476041000,3,4476000000,충청남도 부여군 임천면,임천면
4476042000,3,4476000000,충청남도 부여군 장암면,장암면
4476043000,3,4476000000,충청남도 부여군 세도면,세도면
4476044000,3,4476000000,충청남도 부여군 석성면,석성면
4476045000,3,4476000000,충청남도 부여군 초촌면,초촌면
4477000000,2,4400000000,충청남도 서천군,서천군
4477025000,3,4477000000,충청남도 서천군 장항읍,장항읍
4477025300,3,4477000000,충청남도 서천군 서천읍,서천읍
4477031000,3,4477000000,충청남도 서천군 마서면,마서면
4477032000,3,4477000000,충청남도 서천군 화양면,화양면
4477033000,3,4477000000,충청남도 서천군 기산면,기산면
4477034000,3,4477000000,충청남도 서천군 한산면,한산면
4477035000,3,4477000000,충청남도 서천군 마산면,마산면
4477036000,3,4477000000,충청남도 서천군 시초면,시초면
4477037000,3,4477000000,충청남도 서천군 문산면,문산면
4477038000,3,4477000000,충청남도 서천군 판교면,판교면
4477039000,3,4477000000,충청남도 서천군 종천면,종천면
4477040000,3,4477000000,충청남도 서천군 비인면,비인면
4477041000,3,4477000000,충청남도 서천군 서면,서면
4479000000,2,4400000000,충청남도 청양군,청양군
4479025000,3,4479000000,충청남도 청양군 청양읍,청양읍
4479031000,3,4479000000,충청남도 청양군 운곡면,운곡면
4479032000,3,4479000000,충청남도 청양군 대치면,대치면
4479033000,3,4479000000,충청남도 청양군 정산면,정산면
4479034000,3,4479000000,충청남도 청양군 목면,목면
4479035000,3,4479000000,충청남도 청양군 청남면,청남면
4479036000,3,4479000000,충청남도 청양군 장평면,장평면
4479037000,3,4479000000,충청남도 청양군 남양면,남양면
4479038000,3,4479000000,충청남도 청양군 화성면,화성면
4479039000,3,4479000000,충청남도 청양군 비봉면,비봉면
4480000000,2,4400000000,충청남도 홍성군,홍성군
4480025000,3,4480000000,충청남도 홍성군 홍성읍,홍성읍
4480025300,3,4480000000,충청남도 홍성군 광천읍,광천읍
4480025600,3,4480000000,충청남도 홍성군 홍북읍,홍북읍
4480032000,3,4480000000,충청남도 홍성군 금마면,금마면
4480033000,3,4480000000,충청남도 홍성군 홍동면,홍동면
4480034000,3,4480000000,충청남도 홍성군 장곡면,장곡면
4480035000,3,4480000000,충청남도 홍성군 은하면,은하면
4480036000,3,4480000000,충청남도 홍성군 결성면,결성면
4480037000,3,4480000000,충청남도 홍성군 서부면,서부면
4480038000,3,4480000000,충청남도 홍성군 갈산면,갈산면
4480039000,3,4480000000,충청남도 홍성군 구항면,구항면
4481000000,2,4400000000,충청남도 예산군,예산군
4481025000,3,4481000000,충청남도 예산군 예산읍,예산읍
4481025300,3,4481000000,충청남도 예산군 삽교읍,삽교읍
4481031000,3,4481000000,충청남도 예산군 대술면,대술면
4481032000,3,4481000000,충청남도 예산군 신양면,신양면
4481033000,3,4481000000,충청남도 예산군 광시면,광시면
4481034000,3,4481000000,충청남도 예산군 대흥면,대흥면
4481035000,3,4481000000,충청남도 예산군 응봉면,응봉면
4481036000,3,4481000000,충청남도 예산군 덕산면,덕산면
4481037000,3,4481000000,충청남도 예산군 봉산면,봉산면
4481038000,3,4481000000,충청남도 예산군 고덕면,고덕면
4481039000,3,4481000000,충청남도 예산군 신암면,신암면
4481040000,3,4481000000,충청남도 예산군 오가면,오가면
4482500000,2,4400000000,충청남도 태안군,태안군
4482525000,3,4482500000,충청남도 태안군 태안읍,태안읍
4482525300,3,4482500000,충청남도 태안군 안면읍,안면읍
4482531000,3,4482500000,충청남도 태안군 고남면,고남면
4482532000,3,4482500000,충청남도 태안군 남면,남면
4482533000,3,4482500000,충청남도 태안군 근흥면,근흥면
4482534000,3,4482500000,충청남도 태안군 소원면,소원면
4482535000,3,4482500000,충청남도 태안군 원북면,원북면
4482536000,3,4482500000,충청남도 태안군 이원면,이원면
4700000000,1,,경상북도,경상북도
4711100000,2,4700000000,경상북도 포항시 남구,포항시 남구
4711110100,3,4711100000,경상북도 포항시 남구 상도동,상도동
4711110200,3,4711100000,경상북도 포항시 남구 대도동,대도동
4711110300,3,4711100000,경상북도 포항시 남구 해도동,해도동
4711110400,3,4711100000,경상북도 포항시 남구 송도동,송도동
4711110500,3,4711100000,경상북도 포항시 남구 청림동,청림동
4711110600,3,4711100000,경상북도 포항시 남구 일월동,일월동
4711110700,3,4711100000,경상북도 포항시 남구 송정동,송정동
4711110800,3,4711100000,경상북도 포항시 남구 송내동,송내동
4711110900,3,4711100000,경상북도 포항시 남구 괴동동,괴동동
4711111000,3,4711100000,경상북도 포항시 남구 동촌동,동촌동
4711111100,3,4711100000,경상북도 포항시 남구 장흥동,장흥동
4711111200,3,4711100000,경상북도 포항시 남구 인덕동,인덕동
4711111300,3,4711100000,경상북도 포항시 남구 호동,호동
4711111400,3,4711100000,경상북도 포항시 남구 효자동,효자동
4711111500,3,4711100000,경상북도 포항시 남구 지곡동,지곡동
4711111600,3,4711100000,경상북도 포항시 남구 대잠동,대잠동
4711111700,3,4711100000,경상북도 포항시 남구 이동,이동
4711125000,3,4711100000,경상북도 포항시 남구 구룡포읍,구룡포읍
4711125300,3,4711100000,경상북도 포항시 남구 연일읍,연일읍
4711125600,3,4711100000,경상북도 포항시 남구 오천읍,오천읍
4711131000,3,4711100000,경상북도 포항시 남구 대송면,대송면
4711132000,3,4711100000,경상북도 포항시 남구 동해면,동해면
4711133000,3,4711100000,경상북도 포항시 남구 장기면,장기면
4711135000,3,4711100000,경상북도 포항시 남구 호미곶면,호미곶면
4711300000,2,4700000000,경상북도 포항시 북구,포항시 북구
4711310100,3,4711300000,경상북도 포항시 북구 대흥동,대흥동
4711310200,3,4711300000,경상북도 포항시 북구 신흥동,신흥동
4711310300,3,4711300000,경상북도 포항시 북구 남빈동,남빈동
4711310400,3,4711300000,경상북도 포항시 북구 상원동,상원동
4711310500,3,4711300000,경상북도 포항시 북구 여천동,여천동
4711310600,3,4711300000,경상북도 포항시 북구 중앙동,중앙동
4711310700,3,4711300000,경상북도 포항시 북구 덕산동,덕산동
4711310800,3,4711300000,경상북도 포항시 북구 덕수동,덕수동
4711310900,3,4711300000,경상북도 포항시 북구 대신동,대신동
4711311000,3,4711300000,경상북도 포항시 북구 동빈1가,동빈1가
4711311100,3,4711300000,경상북도 포항시 북구 동빈2가,동빈2가
4711311200,3,4711300000,경상북도 포항시 북구 학산동,학산동
